title,location,salary_range,company_name,industry,company_size,ownership_type,job_code,description,company_intro,source_url,updated_at
心理咨询师,深圳-南山区,9-16K,深圳医药创新科技有限公司,"医药制造,医疗健康,生命科学",1000-9999人,民营,CP-J-PSY-001-01,"岗位方向：医药/健康/生命科学。负责心理评估、咨询辅导、心理健康教育与危机干预，强调心理学理论基础、共情能力和职业伦理。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握心理咨询技术、心理评估、危机干预、认知行为疗法、倾听技巧、案例分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：心理咨询师、精神卫生相关资质，或有校内项目、竞赛、实习、社会实践经历。",深圳医药创新科技有限公司面向应届生和初级人才提供医药/健康/生命科学方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-PSY-001-01,2026-05-02
助理心理咨询师,杭州-西湖区,8-15K,杭州医药产业发展集团,"医药制造,医疗健康,生命科学",1000-9999人,国企,CP-J-PSY-001-02,"岗位方向：医药/健康/生命科学。负责心理评估、咨询辅导、心理健康教育与危机干预，强调心理学理论基础、共情能力和职业伦理。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握心理咨询技术、心理评估、危机干预、认知行为疗法、倾听技巧、案例分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：心理咨询师、精神卫生相关资质，或有校内项目、竞赛、实习、社会实践经历。",杭州医药产业发展集团面向应届生和初级人才提供医药/健康/生命科学方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-PSY-001-02,2026-05-02
心理咨询师实习生,成都-高新区,12-21K,成都医药咨询服务有限公司,"医药制造,医疗健康,生命科学",1000-9999人,上市公司,CP-J-PSY-001-03,"岗位方向：医药/健康/生命科学。负责心理评估、咨询辅导、心理健康教育与危机干预，强调心理学理论基础、共情能力和职业伦理。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握心理咨询技术、心理评估、危机干预、认知行为疗法、倾听技巧、案例分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：心理咨询师、精神卫生相关资质，或有校内项目、竞赛、实习、社会实践经历。",成都医药咨询服务有限公司面向应届生和初级人才提供医药/健康/生命科学方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-PSY-001-03,2026-05-02
平面设计师,杭州-西湖区,10-14K,杭州设计产业发展集团,"设计服务,数字内容,文化创意",20-99人,民营,CP-J-GFX-001-01,"岗位方向：设计/创意/数字内容。负责品牌视觉设计、海报/画册排版、包装设计与品牌物料输出，强调审美能力、设计工具熟练度和创意表达。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Photoshop、Illustrator、InDesign、排版设计、色彩理论、品牌视觉，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证设计师、平面设计师，或有校内项目、竞赛、实习、社会实践经历。",杭州设计产业发展集团面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-GFX-001-01,2026-05-02
助理平面设计师,成都-高新区,9-13K,成都设计咨询服务有限公司,"设计服务,数字内容,文化创意",20-99人,国企,CP-J-GFX-001-02,"岗位方向：设计/创意/数字内容。负责品牌视觉设计、海报/画册排版、包装设计与品牌物料输出，强调审美能力、设计工具熟练度和创意表达。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Photoshop、Illustrator、InDesign、排版设计、色彩理论、品牌视觉，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证设计师、平面设计师，或有校内项目、竞赛、实习、社会实践经历。",成都设计咨询服务有限公司面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-GFX-001-02,2026-05-02
平面设计师实习生,武汉-光谷,13-19K,武汉设计智能制造有限公司,"设计服务,数字内容,文化创意",20-99人,上市公司,CP-J-GFX-001-03,"岗位方向：设计/创意/数字内容。负责品牌视觉设计、海报/画册排版、包装设计与品牌物料输出，强调审美能力、设计工具熟练度和创意表达。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Photoshop、Illustrator、InDesign、排版设计、色彩理论、品牌视觉，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证设计师、平面设计师，或有校内项目、竞赛、实习、社会实践经历。",武汉设计智能制造有限公司面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-GFX-001-03,2026-05-02
动画/游戏美术,成都-高新区,11-16K,成都设计咨询服务有限公司,"设计服务,数字内容,文化创意",100-299人,民营,CP-J-ANI-001-01,"岗位方向：设计/创意/数字内容。负责角色/场景设计、3D建模、动画制作与游戏视觉效果，强调美术功底、软件熟练度和创意想象能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Maya/Blender、ZBrush、角色设计、场景设计、动画原理、UV贴图，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证、Autodesk认证，或有校内项目、竞赛、实习、社会实践经历。",成都设计咨询服务有限公司面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-ANI-001-01,2026-05-02
助理动画,武汉-光谷,10-15K,武汉设计智能制造有限公司,"设计服务,数字内容,文化创意",100-299人,国企,CP-J-ANI-001-02,"岗位方向：设计/创意/数字内容。负责角色/场景设计、3D建模、动画制作与游戏视觉效果，强调美术功底、软件熟练度和创意想象能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Maya/Blender、ZBrush、角色设计、场景设计、动画原理、UV贴图，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证、Autodesk认证，或有校内项目、竞赛、实习、社会实践经历。",武汉设计智能制造有限公司面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-ANI-001-02,2026-05-02
动画管培生,西安-高新区,14-21K,西安设计现代服务有限公司,"设计服务,数字内容,文化创意",100-299人,上市公司,CP-J-ANI-001-03,"岗位方向：设计/创意/数字内容。负责角色/场景设计、3D建模、动画制作与游戏视觉效果，强调美术功底、软件熟练度和创意想象能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握Maya/Blender、ZBrush、角色设计、场景设计、动画原理、UV贴图，具备学习能力、沟通协作意识和结果交付意识。
加分项：Adobe认证、Autodesk认证，或有校内项目、竞赛、实习、社会实践经历。",西安设计现代服务有限公司面向应届生和初级人才提供设计/创意/数字内容方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-ANI-001-03,2026-05-02
新能源工程师,武汉-光谷,12-18K,武汉能源智能制造有限公司,"新能源,电力能源,绿色低碳",500-999人,民营,CP-J-NRG-001-01,"岗位方向：能源/绿色低碳。负责光伏/风电系统设计、项目技术评估、设备选型与并网管理，强调电力系统知识、项目协调和新能源政策理解。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握光伏系统设计、电力系统、AutoCAD、项目评估、并网技术、政策法规，具备学习能力、沟通协作意识和结果交付意识。
加分项：电气工程师、新能源工程师，或有校内项目、竞赛、实习、社会实践经历。",武汉能源智能制造有限公司面向应届生和初级人才提供能源/绿色低碳方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-NRG-001-01,2026-05-02
助理新能源工程师,西安-高新区,11-17K,西安能源现代服务有限公司,"新能源,电力能源,绿色低碳",500-999人,国企,CP-J-NRG-001-02,"岗位方向：能源/绿色低碳。负责光伏/风电系统设计、项目技术评估、设备选型与并网管理，强调电力系统知识、项目协调和新能源政策理解。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握光伏系统设计、电力系统、AutoCAD、项目评估、并网技术、政策法规，具备学习能力、沟通协作意识和结果交付意识。
加分项：电气工程师、新能源工程师，或有校内项目、竞赛、实习、社会实践经历。",西安能源现代服务有限公司面向应届生和初级人才提供能源/绿色低碳方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-NRG-001-02,2026-05-02
